Fecha,Vendedor,Región,Producto,Unidades,PrecioUnitario,TotalVenta
2037-08-02,Luis,Sur,Tablet,30,2375,71250
2037-08-03,Ana,Norte,Tablet,20,717,14340
2037-08-04,Jorge,Norte,Tablet,3,1216,3648
2037-08-05,María,Este,Laptop,44,1500,66000
2037-08-06,Lucía,Sur,Tablet,10,2076,20760
2037-08-07,Lucía,Centro,Tablet,42,2493,104706
2037-08-08,Luis,Norte,Monitor,2,2436,4872
2037-08-09,Jorge,Norte,Monitor,34,1069,36346
2037-08-10,Lucía,Norte,Tablet,26,2917,75842
2037-08-11,Ana,Centro,Impresora,41,2906,119146
2037-08-12,Pedro,Norte,Monitor,18,809,14562
2037-08-13,Jorge,Este,Impresora,36,1405,50580
2037-08-14,Jorge,Sur,Laptop,43,2123,91289
2037-08-15,Pedro,Oeste,Laptop,48,1392,66816
2037-08-16,Luis,Oeste,Laptop,21,1352,28392
2037-08-17,Jorge,Norte,Smartphone,16,809,12944
2037-08-18,Jorge,Este,Monitor,17,1382,23494
2037-08-19,Jorge,Centro,Impresora,17,994,16898
2037-08-20,Luis,Este,Impresora,42,329,13818
2037-08-21,María,Este,Smartphone,4,1763,7052
2037-08-22,Pedro,Norte,Tablet,37,1737,64269
2037-08-23,Ana,Este,Monitor,39,1119,43641
2037-08-24,Ana,Este,Laptop,29,1727,50083
2037-08-25,Pedro,Norte,Laptop,38,2377,90326
2037-08-26,Luis,Oeste,Monitor,38,2555,97090
2037-08-27,María,Norte,Tablet,36,989,35604
2037-08-28,Pedro,Sur,Monitor,43,1695,72885
2037-08-29,Lucía,Este,Tablet,43,1042,44806
2037-08-30,Pedro,Oeste,Smartphone,3,2652,7956
2037-08-31,Luis,Oeste,Monitor,34,1585,53890
2037-09-01,María,Oeste,Monitor,45,790,35550
2037-09-02,Ana,Centro,Impresora,22,2908,63976
2037-09-03,Pedro,Sur,Monitor,38,1016,38608
2037-09-04,María,Centro,Impresora,41,250,10250
2037-09-05,Pedro,Oeste,Smartphone,25,623,15575
2037-09-06,Pedro,Norte,Tablet,31,2876,89156
2037-09-07,María,Norte,Tablet,49,2850,139650
2037-09-08,Lucía,Norte,Laptop,8,1883,15064
2037-09-09,María,Centro,Tablet,43,1536,66048
2037-09-10,Lucía,Sur,Impresora,19,932,17708
2037-09-11,Jorge,Oeste,Monitor,16,1203,19248
2037-09-12,Lucía,Norte,Tablet,8,521,4168
2037-09-13,María,Oeste,Smartphone,33,1389,45837
2037-09-14,Ana,Este,Monitor,32,1003,32096
2037-09-15,Lucía,Este,Monitor,41,1329,54489
2037-09-16,Jorge,Norte,Laptop,19,1490,28310
2037-09-17,Luis,Este,Smartphone,14,2856,39984
2037-09-18,Pedro,Este,Monitor,10,1793,17930
2037-09-19,Pedro,Este,Laptop,47,1640,77080
2037-09-20,Luis,Centro,Smartphone,22,1313,28886
2037-09-21,Luis,Este,Laptop,36,2517,90612
2037-09-22,Jorge,Norte,Monitor,10,1596,15960
2037-09-23,María,Centro,Monitor,39,654,25506
2037-09-24,Lucía,Oeste,Smartphone,1,1823,1823
2037-09-25,Luis,Este,Monitor,9,2695,24255
2037-09-26,Pedro,Sur,Impresora,21,1316,27636
2037-09-27,María,Centro,Impresora,38,1494,56772
2037-09-28,Pedro,Centro,Impresora,42,2523,105966
2037-09-29,Luis,Este,Tablet,3,289,867
2037-09-30,Jorge,Este,Tablet,36,700,25200
2037-10-01,Pedro,Norte,Monitor,49,674,33026
2037-10-02,Ana,Este,Laptop,21,2921,61341
2037-10-03,Pedro,Norte,Monitor,47,2191,102977
2037-10-04,Lucía,Norte,Smartphone,37,603,22311
2037-10-05,Ana,Oeste,Impresora,5,2410,12050
2037-10-06,Ana,Sur,Impresora,23,238,5474
2037-10-07,Luis,Sur,Smartphone,19,1447,27493
2037-10-08,Ana,Este,Laptop,19,1013,19247
2037-10-09,Lucía,Sur,Smartphone,27,691,18657
2037-10-10,Luis,Centro,Smartphone,3,1808,5424
2037-10-11,Pedro,Oeste,Tablet,11,1770,19470
2037-10-12,Ana,Norte,Tablet,1,211,211
2037-10-13,María,Centro,Laptop,5,421,2105
2037-10-14,María,Oeste,Smartphone,30,2046,61380
2037-10-15,Pedro,Centro,Tablet,4,721,2884
2037-10-16,Jorge,Sur,Impresora,6,2895,17370
2037-10-17,Jorge,Centro,Smartphone,31,2272,70432
2037-10-18,Pedro,Norte,Laptop,45,592,26640
2037-10-19,Ana,Norte,Monitor,34,2672,90848
2037-10-20,Jorge,Norte,Impresora,3,1228,3684
2037-10-21,Luis,Este,Smartphone,35,1581,55335
2037-10-22,María,Sur,Tablet,32,2599,83168
2037-10-23,María,Sur,Impresora,18,876,15768
2037-10-24,Luis,Norte,Tablet,22,2776,61072
2037-10-25,María,Este,Tablet,23,2059,47357
2037-10-26,Pedro,Este,Tablet,23,2800,64400
2037-10-27,Pedro,Centro,Laptop,22,1012,22264
2037-10-28,Lucía,Sur,Monitor,11,437,4807
2037-10-29,Ana,Este,Monitor,8,1703,13624
2037-10-30,María,Oeste,Monitor,26,944,24544
2037-10-31,Jorge,Este,Impresora,23,712,16376
2037-11-01,Pedro,Norte,Laptop,37,1005,37185
2037-11-02,Lucía,Norte,Laptop,27,734,19818
2037-11-03,Lucía,Centro,Laptop,48,1483,71184
2037-11-04,Ana,Sur,Laptop,34,2100,71400
2037-11-05,María,Centro,Laptop,2,1981,3962
2037-11-06,Pedro,Sur,Smartphone,26,2645,68770
2037-11-07,Lucía,Este,Impresora,23,1381,31763
2037-11-08,Lucía,Este,Impresora,3,2423,7269
2037-11-09,Jorge,Centro,Tablet,14,573,8022
2037-11-10,Pedro,Sur,Smartphone,40,1186,47440
2037-11-11,Ana,Sur,Monitor,19,1052,19988
2037-11-12,Jorge,Centro,Impresora,48,1614,77472
2037-11-13,Ana,Sur,Monitor,13,2286,29718
2037-11-14,Pedro,Este,Laptop,22,1872,41184
2037-11-15,Lucía,Este,Smartphone,11,2504,27544
2037-11-16,María,Este,Impresora,1,1023,1023
2037-11-17,Pedro,Este,Impresora,33,2779,91707
2037-11-18,Lucía,Este,Monitor,24,923,22152
2037-11-19,Luis,Oeste,Tablet,32,2877,92064
2037-11-20,Pedro,Oeste,Monitor,44,1127,49588
2037-11-21,Lucía,Sur,Monitor,9,543,4887
2037-11-22,Lucía,Oeste,Monitor,34,723,24582
2037-11-23,Pedro,Este,Monitor,34,2776,94384
2037-11-24,María,Oeste,Monitor,14,1681,23534
2037-11-25,Pedro,Sur,Impresora,39,925,36075
2037-11-26,Jorge,Este,Monitor,30,288,8640
2037-11-27,Ana,Centro,Laptop,43,2353,101179
2037-11-28,Ana,Centro,Impresora,44,1499,65956
2037-11-29,Pedro,Norte,Impresora,24,1704,40896
2037-11-30,Jorge,Norte,Impresora,24,2420,58080
2037-12-01,Luis,Este,Tablet,28,2403,67284
2037-12-02,Luis,Oeste,Laptop,47,1145,53815
2037-12-03,Luis,Norte,Impresora,5,2159,10795
2037-12-04,Lucía,Oeste,Impresora,28,1243,34804
2037-12-05,Pedro,Oeste,Monitor,49,2032,99568
2037-12-06,María,Este,Smartphone,14,269,3766
2037-12-07,Luis,Este,Monitor,11,1777,19547
2037-12-08,Luis,Sur,Tablet,11,1354,14894
2037-12-09,Ana,Centro,Laptop,14,831,11634
2037-12-10,Luis,Este,Smartphone,5,2756,13780
2037-12-11,Ana,Oeste,Impresora,12,1264,15168
2037-12-12,Lucía,Este,Monitor,29,946,27434
2037-12-13,Jorge,Centro,Smartphone,40,1927,77080
2037-12-14,Luis,Centro,Monitor,49,319,15631
2037-12-15,Luis,Sur,Monitor,34,956,32504
2037-12-16,Ana,Oeste,Smartphone,29,2063,59827
2037-12-17,María,Norte,Tablet,48,1266,60768
2037-12-18,Lucía,Norte,Impresora,5,1347,6735
2037-12-19,Pedro,Este,Impresora,45,2664,119880
2037-12-20,María,Oeste,Tablet,20,2617,52340
2037-12-21,Luis,Oeste,Impresora,4,1328,5312
2037-12-22,Pedro,Sur,Tablet,27,881,23787
2037-12-23,Pedro,Este,Tablet,12,1810,21720
2037-12-24,Ana,Este,Impresora,8,566,4528
2037-12-25,María,Norte,Smartphone,47,2978,139966
2037-12-26,Luis,Centro,Laptop,1,1568,1568
2037-12-27,Lucía,Centro,Laptop,36,1553,55908
2037-12-28,Ana,Oeste,Laptop,25,846,21150
2037-12-29,María,Centro,Monitor,11,1445,15895
2037-12-30,Jorge,Oeste,Laptop,34,860,29240
2037-12-31,Pedro,Sur,Laptop,26,1168,30368
2038-01-01,Pedro,Oeste,Smartphone,46,935,43010
2038-01-02,Ana,Oeste,Tablet,8,744,5952
2038-01-03,Luis,Norte,Monitor,16,1144,18304
2038-01-04,Ana,Norte,Smartphone,20,249,4980
2038-01-05,Ana,Oeste,Laptop,24,918,22032
2038-01-06,Jorge,Norte,Impresora,46,2532,116472
2038-01-07,Ana,Sur,Tablet,10,2987,29870
2038-01-08,Lucía,Centro,Tablet,40,2305,92200
2038-01-09,Jorge,Oeste,Laptop,24,330,7920
2038-01-10,Luis,Sur,Monitor,16,1946,31136
2038-01-11,Lucía,Sur,Tablet,15,660,9900
2038-01-12,Pedro,Oeste,Impresora,16,2199,35184
2038-01-13,Pedro,Sur,Smartphone,2,2523,5046
2038-01-14,Luis,Sur,Monitor,12,2632,31584
2038-01-15,Jorge,Centro,Impresora,9,984,8856
2038-01-16,Luis,Sur,Tablet,27,1515,40905
2038-01-17,Pedro,Este,Smartphone,29,2785,80765
2038-01-18,Lucía,Sur,Impresora,36,1962,70632
2038-01-19,Pedro,Este,Laptop,5,414,2070
2038-01-20,Jorge,Este,Monitor,42,2728,114576
2038-01-21,Ana,Norte,Smartphone,25,956,23900
2038-01-22,Ana,Norte,Tablet,27,2318,62586
2038-01-23,Pedro,Sur,Tablet,29,1968,57072
2038-01-24,Jorge,Este,Smartphone,5,397,1985
2038-01-25,Luis,Oeste,Monitor,45,2943,132435
2038-01-26,Pedro,Oeste,Laptop,13,2808,36504
2038-01-27,Jorge,Sur,Tablet,49,893,43757
2038-01-28,Ana,Centro,Monitor,41,2862,117342
2038-01-29,Jorge,Norte,Impresora,39,2025,78975
2038-01-30,Lucía,Sur,Impresora,31,1062,32922
2038-01-31,Pedro,Sur,Tablet,21,2480,52080
2038-02-01,Luis,Norte,Smartphone,38,2391,90858
2038-02-02,María,Sur,Laptop,22,596,13112
2038-02-03,Luis,Este,Impresora,5,2931,14655
2038-02-04,Jorge,Oeste,Impresora,37,2881,106597
2038-02-05,Pedro,Norte,Laptop,30,1058,31740
2038-02-06,Pedro,Centro,Tablet,2,1777,3554
2038-02-07,Lucía,Oeste,Monitor,32,2394,76608
2038-02-08,Pedro,Este,Laptop,15,1928,28920
2038-02-09,Jorge,Centro,Monitor,24,1663,39912
2038-02-10,Ana,Sur,Smartphone,24,2435,58440
2038-02-11,Luis,Sur,Tablet,14,703,9842
2038-02-12,Lucía,Norte,Tablet,30,2205,66150
2038-02-13,Pedro,Este,Impresora,23,840,19320
2038-02-14,Ana,Centro,Monitor,47,1063,49961
2038-02-15,Pedro,Norte,Laptop,33,1012,33396
2038-02-16,Ana,Este,Laptop,21,1066,22386
2038-02-17,Lucía,Este,Smartphone,5,1025,5125
2038-02-18,Lucía,Este,Laptop,9,2455,22095
2038-02-19,Lucía,Sur,Impresora,34,2092,71128
2038-02-20,María,Norte,Monitor,17,1235,20995
2038-02-21,Pedro,Norte,Impresora,18,2168,39024
2038-02-22,Luis,Oeste,Laptop,11,755,8305
2038-02-23,María,Este,Tablet,4,421,1684
2038-02-24,Pedro,Centro,Tablet,30,1871,56130
2038-02-25,Jorge,Sur,Tablet,46,637,29302
2038-02-26,María,Norte,Smartphone,47,1181,55507
2038-02-27,María,Este,Laptop,33,1820,60060
2038-02-28,Ana,Norte,Impresora,27,2829,76383
2038-03-01,Ana,Este,Smartphone,12,534,6408
2038-03-02,Luis,Norte,Monitor,20,516,10320
2038-03-03,Pedro,Este,Laptop,48,2422,116256
2038-03-04,María,Oeste,Impresora,48,832,39936
2038-03-05,María,Norte,Impresora,31,2543,78833
2038-03-06,María,Centro,Laptop,7,1715,12005
2038-03-07,Ana,Norte,Laptop,24,159,3816
2038-03-08,Lucía,Oeste,Impresora,5,2364,11820
2038-03-09,Luis,Centro,Impresora,38,2603,98914
2038-03-10,Luis,Centro,Monitor,48,2500,120000
2038-03-11,Pedro,Centro,Monitor,2,1626,3252
2038-03-12,Pedro,Este,Tablet,16,2889,46224
2038-03-13,Pedro,Oeste,Smartphone,35,2403,84105
2038-03-14,Lucía,Sur,Smartphone,24,1665,39960
2038-03-15,Luis,Centro,Laptop,35,1495,52325
2038-03-16,Jorge,Centro,Smartphone,19,717,13623
2038-03-17,Luis,Centro,Smartphone,7,1389,9723
2038-03-18,María,Este,Laptop,44,2378,104632
2038-03-19,Luis,Sur,Impresora,1,2461,2461
2038-03-20,Ana,Este,Smartphone,37,1501,55537
2038-03-21,Jorge,Centro,Tablet,30,1851,55530
2038-03-22,Ana,Centro,Impresora,47,1973,92731
2038-03-23,Ana,Centro,Laptop,6,2509,15054
2038-03-24,Jorge,Norte,Smartphone,24,575,13800
2038-03-25,María,Sur,Monitor,2,1952,3904
2038-03-26,Ana,Centro,Monitor,41,1697,69577
2038-03-27,María,Norte,Smartphone,25,486,12150
2038-03-28,Pedro,Sur,Monitor,29,615,17835
2038-03-29,Pedro,Este,Monitor,35,872,30520
2038-03-30,Luis,Centro,Smartphone,4,1858,7432
2038-03-31,María,Este,Monitor,24,1680,40320
2038-04-01,Lucía,Este,Laptop,23,1811,41653
2038-04-02,María,Este,Smartphone,20,2973,59460
2038-04-03,María,Este,Tablet,48,2358,113184
2038-04-04,Ana,Centro,Monitor,30,1052,31560
2038-04-05,Pedro,Oeste,Smartphone,3,1351,4053
2038-04-06,Pedro,Norte,Monitor,7,2829,19803
2038-04-07,Jorge,Este,Monitor,1,945,945
2038-04-08,Ana,Norte,Laptop,38,546,20748
2038-04-09,María,Sur,Smartphone,45,1519,68355
2038-04-10,Pedro,Norte,Monitor,17,1824,31008
2038-04-11,María,Oeste,Monitor,5,206,1030
2038-04-12,Ana,Sur,Tablet,1,2658,2658
2038-04-13,María,Centro,Impresora,43,1226,52718
2038-04-14,Lucía,Sur,Impresora,1,745,745
2038-04-15,Luis,Este,Laptop,41,2858,117178
2038-04-16,Luis,Centro,Laptop,33,1560,51480
2038-04-17,Lucía,Oeste,Tablet,40,2083,83320
2038-04-18,Ana,Oeste,Smartphone,43,1932,83076
2038-04-19,Pedro,Oeste,Tablet,38,1189,45182
2038-04-20,Jorge,Este,Impresora,10,1166,11660
2038-04-21,María,Este,Monitor,6,1507,9042
2038-04-22,María,Centro,Laptop,43,592,25456
2038-04-23,Luis,Norte,Monitor,6,351,2106
2038-04-24,Lucía,Norte,Tablet,48,2625,126000
2038-04-25,Lucía,Sur,Smartphone,24,217,5208
2038-04-26,María,Sur,Smartphone,48,1311,62928
2038-04-27,Luis,Oeste,Impresora,32,2501,80032
2038-04-28,María,Oeste,Impresora,47,544,25568
2038-04-29,Pedro,Norte,Laptop,33,1462,48246
2038-04-30,Ana,Sur,Monitor,37,2738,101306
2038-05-01,Ana,Sur,Smartphone,3,786,2358
2038-05-02,Ana,Oeste,Laptop,4,1298,5192
2038-05-03,Ana,Oeste,Tablet,38,1707,64866
2038-05-04,Luis,Este,Monitor,9,2167,19503
2038-05-05,María,Norte,Smartphone,31,2329,72199
2038-05-06,Lucía,Centro,Smartphone,40,1010,40400
2038-05-07,María,Sur,Smartphone,22,1463,32186
2038-05-08,Luis,Este,Smartphone,3,809,2427
2038-05-09,Pedro,Norte,Laptop,31,2723,84413
2038-05-10,Pedro,Norte,Tablet,23,2244,51612
2038-05-11,Ana,Sur,Smartphone,45,2954,132930
2038-05-12,Lucía,Norte,Laptop,25,2016,50400
2038-05-13,Pedro,Oeste,Monitor,6,575,3450
2038-05-14,Lucía,Centro,Impresora,23,1929,44367
2038-05-15,Luis,Sur,Monitor,4,2364,9456
2038-05-16,Pedro,Sur,Impresora,41,1238,50758
2038-05-17,Lucía,Este,Tablet,2,200,400
2038-05-18,Pedro,Este,Impresora,11,1525,16775
2038-05-19,Lucía,Norte,Laptop,7,1325,9275
2038-05-20,Ana,Oeste,Impresora,24,2708,64992
2038-05-21,Ana,Centro,Laptop,19,950,18050
2038-05-22,Ana,Sur,Monitor,33,628,20724
2038-05-23,Pedro,Norte,Monitor,38,1707,64866
2038-05-24,María,Este,Smartphone,10,2589,25890
2038-05-25,Jorge,Sur,Impresora,1,883,883
2038-05-26,Luis,Centro,Smartphone,32,2651,84832
2038-05-27,Ana,Centro,Tablet,37,671,24827
2038-05-28,Pedro,Centro,Laptop,39,2325,90675
2038-05-29,Ana,Centro,Impresora,48,2404,115392
2038-05-30,Jorge,Norte,Monitor,30,596,17880
2038-05-31,Ana,Sur,Impresora,6,2867,17202
2038-06-01,Pedro,Este,Impresora,48,2600,124800
2038-06-02,Jorge,Este,Tablet,23,2296,52808
2038-06-03,Luis,Oeste,Laptop,38,778,29564
2038-06-04,María,Centro,Monitor,10,236,2360
2038-06-05,Lucía,Este,Laptop,23,2424,55752
2038-06-06,Luis,Norte,Laptop,37,725,26825
2038-06-07,Jorge,Norte,Monitor,47,2075,97525
2038-06-08,Jorge,Sur,Impresora,25,1820,45500
2038-06-09,Luis,Este,Impresora,17,2423,41191
2038-06-10,María,Oeste,Monitor,10,415,4150
2038-06-11,Pedro,Oeste,Tablet,35,1582,55370
2038-06-12,María,Sur,Impresora,9,2282,20538
2038-06-13,Ana,Sur,Smartphone,4,707,2828
2038-06-14,Jorge,Sur,Laptop,17,2709,46053
2038-06-15,Jorge,Este,Tablet,43,221,9503
2038-06-16,Luis,Norte,Laptop,1,2235,2235
2038-06-17,Pedro,Este,Impresora,34,1612,54808
2038-06-18,Jorge,Sur,Smartphone,10,2544,25440
2038-06-19,Ana,Centro,Tablet,12,2926,35112
2038-06-20,Lucía,Este,Monitor,14,1760,24640
2038-06-21,Pedro,Este,Tablet,43,2632,113176
2038-06-22,Lucía,Norte,Impresora,46,1483,68218
2038-06-23,Pedro,Sur,Smartphone,43,928,39904
2038-06-24,Lucía,Este,Tablet,42,1452,60984
2038-06-25,Pedro,Sur,Smartphone,9,1868,16812
2038-06-26,María,Centro,Smartphone,14,2924,40936
2038-06-27,Pedro,Este,Tablet,24,766,18384
2038-06-28,Luis,Oeste,Impresora,44,2772,121968
2038-06-29,Jorge,Sur,Monitor,4,956,3824
2038-06-30,Lucía,Centro,Monitor,24,1137,27288
2038-07-01,Ana,Norte,Smartphone,43,2888,124184
2038-07-02,María,Norte,Laptop,33,2164,71412
2038-07-03,Ana,Oeste,Laptop,17,618,10506
2038-07-04,Ana,Este,Laptop,11,2095,23045
2038-07-05,Jorge,Sur,Monitor,4,405,1620
2038-07-06,Jorge,Norte,Laptop,7,1589,11123
2038-07-07,Jorge,Centro,Smartphone,14,1675,23450
2038-07-08,Jorge,Sur,Impresora,43,1528,65704
2038-07-09,María,Sur,Tablet,4,1341,5364
2038-07-10,Pedro,Norte,Impresora,5,2948,14740
2038-07-11,Ana,Sur,Laptop,2,1942,3884
2038-07-12,Ana,Norte,Smartphone,26,2572,66872
2038-07-13,Jorge,Sur,Laptop,34,1333,45322
2038-07-14,Ana,Este,Impresora,31,1902,58962
2038-07-15,Luis,Oeste,Monitor,9,2104,18936
2038-07-16,María,Oeste,Monitor,22,2342,51524
2038-07-17,Ana,Oeste,Tablet,37,1544,57128
2038-07-18,Pedro,Norte,Tablet,43,1504,64672
2038-07-19,María,Centro,Laptop,21,2924,61404
2038-07-20,María,Oeste,Impresora,30,1370,41100
2038-07-21,Pedro,Norte,Laptop,29,2671,77459
2038-07-22,Pedro,Norte,Monitor,36,653,23508
2038-07-23,María,Oeste,Monitor,28,1748,48944
2038-07-24,Luis,Centro,Smartphone,33,1986,65538
2038-07-25,Jorge,Sur,Monitor,18,2177,39186
2038-07-26,Jorge,Sur,Tablet,39,674,26286
2038-07-27,Luis,Centro,Tablet,44,1363,59972
2038-07-28,Jorge,Centro,Smartphone,9,2406,21654
2038-07-29,Luis,Oeste,Monitor,21,1760,36960
2038-07-30,María,Norte,Tablet,35,1144,40040
2038-07-31,Jorge,Centro,Impresora,1,592,592
2038-08-01,Luis,Este,Smartphone,13,2994,38922
2038-08-02,Pedro,Este,Tablet,33,2768,91344
2038-08-03,Pedro,Oeste,Tablet,49,2121,103929
2038-08-04,Luis,Sur,Smartphone,14,949,13286
2038-08-05,Pedro,Sur,Impresora,38,519,19722
2038-08-06,María,Sur,Smartphone,9,1986,17874
2038-08-07,Pedro,Oeste,Laptop,25,1588,39700
2038-08-08,Pedro,Norte,Monitor,19,1628,30932
2038-08-09,Jorge,Sur,Laptop,42,2221,93282
2038-08-10,Pedro,Centro,Tablet,48,2206,105888
2038-08-11,Ana,Sur,Impresora,14,884,12376
2038-08-12,Jorge,Sur,Smartphone,5,2488,12440
2038-08-13,Jorge,Centro,Smartphone,39,374,14586
2038-08-14,Pedro,Norte,Impresora,43,2378,102254
2038-08-15,Ana,Centro,Impresora,19,2592,49248
2038-08-16,María,Oeste,Impresora,7,1304,9128
2038-08-17,Luis,Centro,Monitor,3,1978,5934
2038-08-18,María,Centro,Tablet,36,838,30168
2038-08-19,Ana,Este,Tablet,13,2415,31395
2038-08-20,Pedro,Oeste,Smartphone,25,639,15975
2038-08-21,Lucía,Centro,Smartphone,34,1738,59092
2038-08-22,Lucía,Este,Impresora,6,2976,17856
2038-08-23,Jorge,Oeste,Tablet,2,677,1354
2038-08-24,Ana,Este,Laptop,40,2813,112520
2038-08-25,Lucía,Norte,Tablet,49,2070,101430
2038-08-26,Jorge,Sur,Tablet,7,327,2289
2038-08-27,Pedro,Sur,Laptop,35,1215,42525
2038-08-28,Lucía,Norte,Monitor,26,983,25558
2038-08-29,Jorge,Norte,Impresora,6,703,4218
2038-08-30,Jorge,Norte,Impresora,27,1812,48924
2038-08-31,Ana,Centro,Laptop,37,1234,45658
2038-09-01,Luis,Centro,Monitor,43,2337,100491
2038-09-02,Ana,Oeste,Tablet,39,1160,45240
2038-09-03,Ana,Norte,Monitor,12,1241,14892
2038-09-04,Ana,Sur,Smartphone,6,1403,8418
2038-09-05,María,Este,Monitor,17,2502,42534
2038-09-06,Jorge,Sur,Monitor,30,1455,43650
2038-09-07,Ana,Centro,Laptop,34,1961,66674
2038-09-08,María,Sur,Impresora,44,177,7788
2038-09-09,Luis,Este,Smartphone,11,2984,32824
2038-09-10,Jorge,Este,Laptop,34,1483,50422
2038-09-11,Lucía,Oeste,Impresora,49,2197,107653
2038-09-12,Lucía,Este,Laptop,17,2958,50286
2038-09-13,Jorge,Sur,Laptop,12,1919,23028
2038-09-14,Jorge,Este,Tablet,18,2808,50544
2038-09-15,Pedro,Sur,Impresora,40,159,6360
2038-09-16,Pedro,Este,Tablet,45,2705,121725
2038-09-17,Ana,Centro,Smartphone,48,724,34752
2038-09-18,Jorge,Oeste,Impresora,8,2321,18568
2038-09-19,Ana,Oeste,Impresora,27,2365,63855
2038-09-20,María,Este,Smartphone,46,1401,64446
2038-09-21,Luis,Norte,Monitor,1,625,625
2038-09-22,Lucía,Centro,Laptop,35,736,25760
2038-09-23,Lucía,Sur,Monitor,37,1053,38961
2038-09-24,Luis,Norte,Laptop,45,298,13410
2038-09-25,Jorge,Sur,Monitor,18,918,16524
2038-09-26,Lucía,Oeste,Laptop,10,592,5920
2038-09-27,Lucía,Norte,Laptop,22,2071,45562
2038-09-28,María,Sur,Laptop,9,655,5895
2038-09-29,María,Este,Smartphone,13,2625,34125
2038-09-30,Jorge,Norte,Smartphone,49,2048,100352
2038-10-01,Jorge,Centro,Laptop,25,1539,38475
2038-10-02,María,Sur,Laptop,9,759,6831
2038-10-03,Jorge,Sur,Monitor,13,1431,18603
2038-10-04,Luis,Norte,Monitor,19,226,4294
2038-10-05,Pedro,Oeste,Tablet,48,1063,51024
2038-10-06,Pedro,Norte,Laptop,45,835,37575
2038-10-07,Jorge,Centro,Laptop,48,1909,91632
2038-10-08,Luis,Centro,Monitor,12,822,9864
2038-10-09,Lucía,Sur,Smartphone,25,544,13600
2038-10-10,Pedro,Oeste,Smartphone,40,1152,46080
2038-10-11,Ana,Norte,Laptop,27,2116,57132
2038-10-12,Lucía,Centro,Monitor,1,2848,2848
2038-10-13,Jorge,Sur,Tablet,1,738,738
2038-10-14,María,Centro,Monitor,11,1981,21791
2038-10-15,Ana,Este,Smartphone,34,2314,78676
2038-10-16,María,Norte,Monitor,49,1021,50029
2038-10-17,Pedro,Oeste,Smartphone,27,1995,53865
2038-10-18,Lucía,Centro,Laptop,32,741,23712
2038-10-19,María,Sur,Monitor,22,1229,27038
2038-10-20,Ana,Sur,Tablet,44,798,35112
2038-10-21,Luis,Centro,Tablet,2,706,1412
2038-10-22,Lucía,Norte,Smartphone,25,1676,41900
2038-10-23,Pedro,Oeste,Smartphone,36,1125,40500
2038-10-24,Pedro,Sur,Laptop,39,969,37791
2038-10-25,María,Sur,Laptop,28,1217,34076
2038-10-26,Jorge,Centro,Impresora,37,2471,91427
2038-10-27,María,Sur,Laptop,32,853,27296
2038-10-28,María,Este,Tablet,46,2955,135930
2038-10-29,Luis,Centro,Smartphone,36,2648,95328
2038-10-30,Lucía,Sur,Monitor,49,544,26656
2038-10-31,Ana,Centro,Laptop,34,1973,67082
2038-11-01,María,Sur,Monitor,38,2218,84284
2038-11-02,Pedro,Este,Tablet,21,2205,46305
2038-11-03,María,Oeste,Impresora,12,2927,35124
2038-11-04,María,Sur,Monitor,35,1342,46970
2038-11-05,Lucía,Sur,Monitor,11,1503,16533
2038-11-06,Ana,Oeste,Monitor,26,2202,57252
2038-11-07,Pedro,Norte,Tablet,16,2883,46128
2038-11-08,Jorge,Oeste,Tablet,33,472,15576
2038-11-09,Pedro,Norte,Laptop,2,2827,5654
2038-11-10,Ana,Oeste,Impresora,34,1573,53482
2038-11-11,Pedro,Oeste,Monitor,40,2399,95960
2038-11-12,Ana,Este,Tablet,45,2651,119295
2038-11-13,Jorge,Centro,Monitor,31,1225,37975
2038-11-14,Pedro,Norte,Monitor,33,1680,55440
2038-11-15,Lucía,Norte,Impresora,21,2984,62664
2038-11-16,Pedro,Norte,Tablet,37,1161,42957
2038-11-17,Lucía,Sur,Monitor,22,1943,42746
2038-11-18,Lucía,Oeste,Impresora,48,789,37872
2038-11-19,María,Centro,Monitor,39,901,35139
2038-11-20,Luis,Norte,Smartphone,22,432,9504
2038-11-21,Lucía,Centro,Tablet,29,1999,57971
2038-11-22,Jorge,Oeste,Impresora,31,1980,61380
2038-11-23,Ana,Oeste,Laptop,45,1025,46125
2038-11-24,Ana,Sur,Impresora,17,1201,20417
2038-11-25,Luis,Centro,Monitor,26,2466,64116
2038-11-26,Pedro,Centro,Laptop,37,1180,43660
2038-11-27,María,Centro,Laptop,40,362,14480
2038-11-28,Lucía,Oeste,Laptop,11,2961,32571
2038-11-29,Ana,Oeste,Tablet,18,1951,35118
2038-11-30,Lucía,Oeste,Smartphone,31,739,22909
2038-12-01,Luis,Sur,Impresora,35,657,22995
2038-12-02,Ana,Centro,Smartphone,5,434,2170
2038-12-03,Lucía,Este,Tablet,18,1270,22860
2038-12-04,Luis,Norte,Laptop,21,1137,23877
2038-12-05,Lucía,Oeste,Impresora,32,2019,64608
2038-12-06,María,Este,Smartphone,18,2469,44442
2038-12-07,Pedro,Norte,Monitor,10,1822,18220
2038-12-08,Pedro,Oeste,Impresora,8,640,5120
2038-12-09,Ana,Este,Tablet,9,1117,10053
2038-12-10,Jorge,Norte,Smartphone,27,2714,73278
2038-12-11,Jorge,Oeste,Monitor,10,214,2140
